Date,Close,High,Low,Open,Volume
2021-06-16,17.748855590820312,17.8928582145457,17.52388380440414,17.729423980176904,307124000
2021-06-17,18.59293556213379,18.770072470549398,17.69504235018329,17.713228953536802,809656000
2021-06-18,18.574499130249023,19.308211075070766,18.519937421844492,18.719248748090177,968856000
2021-06-21,18.363733291625977,18.472607738221978,17.761317116263903,18.37170513870822,672384000
2021-06-22,18.82164764404297,18.898383795362612,18.32262411331532,18.407830114038756,580144000
2021-06-23,18.991559982299805,19.086731742850937,18.842575405432253,18.942231092149555,332356000
2021-06-24,19.139297485351562,19.353058520618433,19.022451210045137,19.161471913925485,320924000
2021-06-25,18.965394973754883,19.27881161049597,18.829366120354255,19.21403515140228,278364000
2021-06-28,19.916109085083008,20.00953591368963,19.252404529713022,19.294508567808425,495436000
2021-06-29,19.957721710205078,20.02947213929642,19.589245203319127,19.813968049037626,367632000
2021-06-30,19.933551788330078,20.093000115257194,19.795279984425818,19.93031286945108,326568000
2021-07-01,20.142330169677734,20.38548859722356,19.949994640023817,20.055630160644014,480136000
2021-07-02,20.416383743286133,20.43457225231236,20.21782125954532,20.36979576583469,342764000
2021-07-06,20.627147674560547,20.77015237695763,20.280098726893023,20.666012792523105,446708000
2021-07-07,20.301525115966797,20.803040452353898,20.261912992280784,20.781614931327567,418428000
2021-07-08,19.83414649963379,20.063602249461436,19.632843115344528,19.788056528694977,503300000
2021-07-09,19.98113441467285,20.011031686742374,19.686155219860904,19.893687412394865,296624000
2021-07-12,20.441795349121094,20.46197396708829,20.118163846582572,20.170233652591747,321984000
2021-07-13,20.18019676208496,20.390718871936702,20.04466588340788,20.330177323660422,290708000
2021-07-14,19.773101806640625,20.347365436416478,19.684658809651104,20.287572800347288,380100000
2021-07-15,18.9008731842041,19.778587910474652,18.793494657119066,19.743459705435733,550564000
2021-07-16,18.098398208618164,19.09096527868611,18.01070219908961,18.96490214619044,688224000
2021-07-19,18.715017318725586,18.976362343498174,17.803917401134495,17.853497190988364,749060000
2021-07-20,18.54784393310547,18.773064743639477,18.101388235116307,18.665437217414535,434687000
2021-07-21,19.343095779418945,19.45969307152444,18.67739902955173,18.81691585718277,371017000
2021-07-22,19.526456832885742,19.818446094421418,19.209552228936452,19.57429170526757,323826000
2021-07-23,19.490585327148438,19.63209605947266,19.183646421770963,19.588247101340414,195672000
2021-07-26,19.227495193481445,19.374983858977348,18.848803969588506,19.244436793032506,203943000
2021-07-27,19.14179039001465,19.554362894991016,18.676399176562164,19.198593120837312,248863000
2021-07-28,19.435773849487305,19.57828058191226,18.92952549207066,19.2524080782056,202191000
2021-07-29,19.594228744506836,19.78457038148823,19.261378455641132,19.451720092622526,190781000
