Date,Close,High,Low,Open,Volume
2021-06-01,189.27601623535156,191.6321899853033,187.61619710919018,191.0884654191009,3070200
2021-06-02,189.9533233642578,191.66082683015054,189.11387251321514,189.83884353100336,2030300
2021-06-03,193.35874938964844,194.25543266162666,189.45723686468915,189.81972956330202,3066600
2021-06-04,192.71011352539062,195.02812240823425,192.01374436850088,193.4446183620398,2817700
2021-06-07,212.26536560058594,222.5771939299921,192.5288437230981,192.6814737571758,17231400
2021-06-08,210.52928161621094,212.02693688884548,207.35273923756733,211.4927461985519,4618500
2021-06-09,215.58499145507812,216.28134598022748,210.1095089984592,211.14928838233587,4934900
2021-06-10,222.77755737304688,224.98111576883076,215.82351547770094,216.5103362273159,5598200
2021-06-11,213.7630157470703,219.00955332492867,211.3496096257036,216.56753089031272,5636000
2021-06-14,215.6803741455078,216.21456467933191,212.74231165387485,213.89654165254473,2720700
2021-06-15,213.21929931640625,216.21459484663845,212.59924520944716,215.68040423828148,2188900
2021-06-16,210.58648681640625,214.02059017172908,210.0522961957122,213.22883816048514,2548800
2021-06-17,211.96966552734375,212.81865012409165,210.1190662914748,210.1190662914748,1890700
2021-06-18,208.47836303710938,210.8631532467409,208.25896641339247,210.27171537694136,4016600
2021-06-21,212.40847778320312,213.45779122426538,208.03000675801317,209.00300517103426,3671300
2021-06-22,211.23519897460938,213.30519531645368,210.34804936775862,212.3703615455962,1658800
2021-06-23,207.0951690673828,211.99829671675715,206.99977164530506,211.9505980057183,2419600
2021-06-24,222.2338409423828,228.33889832389573,219.80135191101573,224.0939744761559,12290500
2021-06-25,219.61053466796875,222.72984394967293,218.81878267019783,222.376885144747,6992200
2021-06-28,217.7027587890625,219.28626319230574,216.42451455996044,218.44681226902378,2507500
2021-06-29,218.79969787597656,220.7361460996068,217.3497561048382,217.73131666448464,1621200
2021-06-30,218.94277954101562,220.21148942366307,218.50397182636408,219.48650403037803,1786700
2021-07-01,220.47862243652344,220.8315667190587,218.12244861636853,218.93326852970688,1977300
2021-07-02,223.17816162109375,223.41664058674667,220.66935824463272,221.27986381448017,1994000
2021-07-06,224.57090759277344,224.7235376492578,222.4818291809044,222.86340432211526,3125400
2021-07-07,224.9525146484375,225.68701960771782,222.7012719405169,223.86503625840638,3141500
2021-07-08,226.19256591796875,226.33566205680648,221.40391789475467,223.05418856233712,2431500
2021-07-09,224.1607208251953,227.48034435180716,222.023943795269,226.2402506697571,4030100
2021-07-12,225.13368225097656,227.03198009769218,224.31331400957598,224.3323964027996,2928600
2021-07-13,224.45645141601562,225.74422936128315,223.24497394647622,225.1051073489319,1974000
2021-07-14,225.4580841064453,226.2975204066034,223.91273007146268,224.92387884466552,2103400
2021-07-15,220.80294799804688,225.11465259501335,220.05889464774074,224.17980439131287,3611200
2021-07-16,221.74734497070312,222.3006035046619,220.5549498351624,221.78549521057437,2229100
2021-07-19,223.34988403320312,223.50251408133747,219.9444115983705,221.19403918681505,2305600
2021-07-20,224.1893310546875,226.7935175273828,223.15910008013057,224.17024866008396,2297800
2021-07-21,226.35475158691406,226.43106662381933,222.82526482477402,225.48669897277722,1651500
2021-07-22,227.4994354248047,228.65366565063695,225.47712357726178,226.3451906433692,1703500
2021-07-23,232.89857482910156,233.28014994485304,227.5661881285448,228.25300878129514,2448100
2021-07-26,232.0019073486328,233.97650581957984,231.39140171563437,231.39140171563437,2678800
2021-07-27,232.35484313964844,232.81271870883165,231.47724223387985,232.47885686789465,2116500
2021-07-28,235.1498260498047,236.95272669324186,231.45817581695783,232.1545304158508,1688000
2021-07-29,234.02423095703125,236.80013021119694,231.0766337971336,236.09422708011166,1924100
2021-07-30,232.27853393554688,234.6156251030387,231.44863171644462,233.61401044394154,1905100
2021-08-02,235.23570251464844,236.46624780820878,232.99399398670073,234.40578565770412,1958900
2021-08-03,244.19296264648438,247.4171888361537,232.27854653882878,233.47094154159484,5406200
2021-08-04,250.3743133544922,258.1773386142107,243.64920318943877,244.20247617118633,3892400
2021-08-05,252.01512145996094,253.2742978219234,249.28690600904224,251.14705423063282,2262400
2021-08-06,251.29965209960938,252.09138962969115,248.72406706315476,251.3664332112764,2155200
2021-08-09,254.84823608398438,260.45726757076795,252.3108156918104,252.38711617306836,3238500
2021-08-10,257.03265380859375,258.5875122897812,253.91333014911913,254.45706920496193,2060200
2021-08-11,251.9292755126953,258.45405886025367,250.5556338488712,257.166266161517,2813300
2021-08-12,252.1397705078125,253.16376337197238,250.24490766429082,251.88139206764302,2100900
2021-08-13,252.84791564941406,254.26428030303816,251.70908802495444,251.8335021830351,1482300
2021-08-16,258.33154296875,258.6377887458822,252.90536195003236,253.4891447880159,2623200
2021-08-17,260.98236083984375,264.0064715869401,255.69017433372488,259.49902877957135,2096100
2021-08-18,256.9725646972656,262.9442398127145,256.50364598597537,260.31250071756097,2527400
2021-08-19,258.7717590332031,260.1594151645,254.01548689079007,254.70452530274628,1901000
2021-08-20,259.25982666015625,261.1355309089101,257.4893779678447,257.7956237405568,1536800
2021-08-23,256.30267333984375,261.1737794298084,256.18783849374637,260.5899966885467,2438800
2021-08-24,251.46983337402344,255.93901763260217,250.52241666097086,254.75235191482315,3736000
2021-08-25,252.5225830078125,253.14462469772366,250.05354565832283,251.4794606528401,2388500
2021-08-26,250.08221435546875,254.1685769679101,249.37401742017698,252.64695675571014,1732900
2021-08-27,248.57972717285156,251.81437853613332,247.46002892971475,251.2305957514477,1839700
2021-08-30,251.02963256835938,252.71395496893,248.44573154068414,249.80467878754487,1300700
2021-08-31,247.18251037597656,252.30244492800855,246.77097989110308,251.53683058829117,2733400
2021-09-01,246.33074951171875,247.64182927879875,243.54590241980867,247.4217389035712,2956800
2021-09-02,248.40748596191406,248.5606088433248,245.44079219563832,246.34037087067426,1469700
2021-09-03,248.36920166015625,249.76640781680086,245.73746233222496,249.61328493309676,1124500
2021-09-07,243.8426055908203,249.60372611626457,243.46937770144942,247.8619862307995,2403700
2021-09-08,243.880859375,244.713455832414,242.77074050018146,243.65118967855494,1542400
2021-09-09,229.6790313720703,243.0961188767833,229.36322095162177,242.3975013091549,4976600
2021-09-10,229.2005615234375,233.4017737371952,228.3105621768749,231.78444802301445,4633500
2021-09-13,227.72682189941406,230.77962750750427,225.0376503145071,229.71736114269567,2832800
2021-09-14,223.06619262695312,229.47806286307463,222.0039264900324,228.45408474335105,3826000
2021-09-15,223.6787109375,229.08574806468945,223.03752525530425,223.53516735290495,2802500
2021-09-16,221.10438537597656,224.5974301056565,219.8507227484929,224.01366186660658,2958700
2021-09-17,220.20480346679688,220.90340651525582,218.41521087053445,219.8315755803488,4480000
2021-09-20,221.67857360839844,222.7216958414266,217.5156347776437,218.28123456983556,2803400
2021-09-21,220.27178955078125,223.66912861035522,219.86028823896152,222.08051158718746,2172800
2021-09-22,218.4822235107422,221.09481890607532,217.79318511596827,220.10911404183528,2529600
2021-09-23,222.19534301757812,224.12847918940665,219.16166719393613,219.43920423480822,1912300
2021-09-24,221.71681213378906,225.2672734925509,221.39143701915944,222.75994880525334,1642500
2021-09-27,216.6638946533203,221.12349964338492,215.9078742171989,220.0803774786678,2785900
2021-09-28,212.0703582763672,216.66392823548335,210.730554869456,216.65436353066787,3583300
2021-09-29,220.45361328125,221.48717077984148,214.90303320478498,215.7164856979897,3971000
2021-09-30,221.1139678955078,226.9612150755746,220.87471885311982,222.76956718010402,3786100
